,Method,YY_MM,Quantity of Units Issued,Quantity of Units,Rolling_Issuance,Rolling_Retirement,Balance,Retirement_Ratio
291,Avoided Def.,20_03,2467265.0,1130080.0,139013136.0,64312173.0,74700963.0,0.4626337830404747
292,Avoided Def.,20_04,1646017.0,1555248.0,140659153.0,65867421.0,74791732.0,0.4682768209190055
293,Avoided Def.,20_05,1561775.0,463107.0,142220928.0,66330528.0,75890400.0,0.4663907691559993
294,Avoided Def.,20_06,1090247.0,4139507.0,143311175.0,70470035.0,72841140.0,0.49172742460593183
295,Avoided Def.,20_07,5236404.0,718583.0,148547579.0,71188618.0,77358961.0,0.47923108864668873
296,Avoided Def.,20_08,1117314.0,588930.0,149664893.0,71777548.0,77887345.0,0.4795884095544036
297,Avoided Def.,20_09,3276409.0,686552.0,152941302.0,72464100.0,80477202.0,0.4738033418860263
298,Avoided Def.,20_10,1409133.0,745748.0,154350435.0,73209848.0,81140587.0,0.47430930790703635
299,Avoided Def.,20_11,1699816.0,4176574.0,156050251.0,77386422.0,78663829.0,0.49590706521836997
300,Avoided Def.,20_12,9132034.0,3116346.0,165182285.0,80502768.0,84679517.0,0.4873571521304479
301,Avoided Def.,21_01,2094484.0,1476395.0,167276769.0,81979163.0,85297606.0,0.4900809807009125
302,Avoided Def.,21_02,7947745.0,4064957.0,175224514.0,86044120.0,89180394.0,0.4910506985341104
303,Avoided Def.,21_03,27303924.0,9215911.0,202528438.0,95260031.0,107268407.0,0.4703538522328405
304,Avoided Def.,21_04,14969960.0,1340783.0,217498398.0,96600814.0,120897584.0,0.44414494492046785
305,Avoided Def.,21_05,4246894.0,4618593.0,221745292.0,101219407.0,120525885.0,0.4564669945732151
306,Avoided Def.,21_06,2124018.0,3884946.0,223869310.0,105104353.0,118764957.0,0.4694897795503993
307,Avoided Def.,21_07,4600187.0,1354697.0,228469497.0,106459050.0,122010447.0,0.46596614164209416
308,Avoided Def.,21_08,10148816.0,4762581.0,238618313.0,111221631.0,127396682.0,0.46610685324893736
309,Avoided Def.,21_09,24802269.0,4097103.0,263420582.0,115318734.0,148101848.0,0.4377741979174581
310,Avoided Def.,21_10,6737170.0,3248387.0,270157752.0,118567121.0,151590631.0,0.43888106161025503
311,Avoided Def.,21_11,4752863.0,2210833.0,274910615.0,120777954.0,154132661.0,0.4393353599678208
312,Avoided Def.,21_12,8626814.0,9743613.0,283537429.0,130521567.0,153015862.0,0.46033275910109206
313,Avoided Def.,22_01,2891146.0,1644493.0,286428575.0,132166060.0,154262515.0,0.4614276351442938
314,Avoided Def.,22_02,1494495.0,3540602.0,287923070.0,135706662.0,152216408.0,0.4713295881431106
315,Avoided Def.,22_03,14979124.0,930086.0,302902194.0,136636748.0,166265446.0,0.451091971951844
316,Avoided Def.,22_04,1402323.0,1211053.0,304304517.0,137847801.0,166456716.0,0.4529929504792727
317,Avoided Def.,22_05,3473434.0,1629393.0,307777951.0,139477194.0,168300757.0,0.4531747435020126
318,Avoided Def.,22_06,4809753.0,1899320.0,312587704.0,141376514.0,171211190.0,0.45227791173769266
319,Avoided Def.,22_07,1323050.0,2146953.0,313910754.0,143523467.0,170387287.0,0.45721105496118175
320,Avoided Def.,22_08,752115.0,1050094.0,314662869.0,144573561.0,170089308.0,0.4594554211606073
321,Avoided Def.,22_09,504388.0,1108768.0,315167257.0,145682329.0,169484928.0,0.4622381474100909
322,Avoided Def.,22_10,1266174.0,1205350.0,316433431.0,146887679.0,169545752.0,0.46419772568215145
323,Avoided Def.,22_11,6828358.0,3005678.0,323261789.0,149893357.0,173368432.0,0.46369030334111033
324,Avoided Def.,22_12,6061425.0,5992237.0,329323214.0,155885594.0,173437620.0,0.4733513684219054
325,Avoided Def.,23_01,5643718.0,1591366.0,334966932.0,157476960.0,177489972.0,0.4701268840471692
326,Avoided Def.,23_02,3810000.0,5716412.0,338776932.0,163193372.0,175583560.0,0.4817133534936198
327,Avoided Def.,23_03,196454.0,1486687.0,338973386.0,164680059.0,174293327.0,0.48582002541049046
328,Blue Carbon,18_11,31744.0,0.0,31744.0,0.0,31744.0,0.0
329,Blue Carbon,18_12,0.0,18873.0,31744.0,18873.0,12871.0,0.5945375504032258
330,Blue Carbon,19_01,0.0,910.0,31744.0,19783.0,11961.0,0.6232043850806451
331,Blue Carbon,19_02,0.0,7097.0,31744.0,26880.0,4864.0,0.8467741935483871
332,Blue Carbon,19_03,0.0,213.0,31744.0,27093.0,4651.0,0.853484122983871
333,Blue Carbon,19_04,0.0,97.0,31744.0,27190.0,4554.0,0.8565398185483871
334,Blue Carbon,19_05,0.0,30.0,31744.0,27220.0,4524.0,0.8574848790322581
335,Blue Carbon,19_06,0.0,37.0,31744.0,27257.0,4487.0,0.8586504536290323
336,Blue Carbon,19_07,0.0,6.0,31744.0,27263.0,4481.0,0.8588394657258065
337,Blue Carbon,19_08,0.0,3841.0,31744.0,31104.0,640.0,0.9798387096774194
338,Blue Carbon,19_09,0.0,6.0,31744.0,31110.0,634.0,0.9800277217741935
339,Blue Carbon,19_10,0.0,2.0,31744.0,31112.0,632.0,0.9800907258064516
340,Blue Carbon,19_11,26615.0,0.0,58359.0,31112.0,27247.0,0.5331140012680134
341,Blue Carbon,19_12,0.0,34.0,58359.0,31146.0,27213.0,0.5336966020665193
342,Blue Carbon,20_01,0.0,1836.0,58359.0,32982.0,25377.0,0.5651570451858325
343,Blue Carbon,20_03,0.0,10000.0,58359.0,42982.0,15377.0,0.7365102212169503
344,Blue Carbon,20_06,0.0,1885.0,58359.0,44867.0,13492.0,0.7688102948988159
345,Blue Carbon,20_09,0.0,12.0,58359.0,44879.0,13480.0,0.7690159187100533
346,Blue Carbon,20_10,0.0,1.0,58359.0,44880.0,13479.0,0.7690330540276564
347,Blue Carbon,20_11,0.0,138.0,58359.0,45018.0,13341.0,0.7713977278568859
348,Blue Carbon,20_12,53369.0,1735.0,111728.0,46753.0,64975.0,0.4184537448088214
349,Blue Carbon,21_01,0.0,3.0,111728.0,46756.0,64972.0,0.4184805957324932
350,Blue Carbon,21_02,0.0,10420.0,111728.0,57176.0,54552.0,0.511742803952456
351,Blue Carbon,21_03,0.0,1900.0,111728.0,59076.0,52652.0,0.5287483889445797
352,Blue Carbon,21_04,0.0,808.0,111728.0,59884.0,51844.0,0.5359802377201776
353,Blue Carbon,21_05,0.0,1140.0,111728.0,61024.0,50704.0,0.5461835887154518
354,Blue Carbon,21_06,0.0,6408.0,111728.0,67432.0,44296.0,0.6035371616783617
355,Blue Carbon,21_07,0.0,800.0,111728.0,68232.0,43496.0,0.6106974079908349
356,Blue Carbon,21_08,0.0,979.0,111728.0,69211.0,42517.0,0.619459759415724
357,Blue Carbon,21_09,0.0,8368.0,111728.0,77579.0,34149.0,0.6943559358441931
358,Blue Carbon,21_10,0.0,631.0,111728.0,78210.0,33518.0,0.7000035801231562
359,Blue Carbon,21_11,0.0,5805.0,111728.0,84015.0,27713.0,0.7519601174280395
360,Blue Carbon,21_12,54137.0,124.0,165865.0,84139.0,81726.0,0.5072739878817111
361,Blue Carbon,22_01,0.0,10390.0,165865.0,94529.0,71336.0,0.5699152925572001
362,Blue Carbon,22_02,0.0,1129.0,165865.0,95658.0,70207.0,0.5767220329786272
363,Blue Carbon,22_03,0.0,1783.0,165865.0,97441.0,68424.0,0.5874717390649021
364,Blue Carbon,22_04,0.0,5241.0,165865.0,102682.0,63183.0,0.6190697253790733
365,Blue Carbon,22_05,0.0,10902.0,165865.0,113584.0,52281.0,0.6847978777921804
366,Blue Carbon,22_06,0.0,2199.0,165865.0,115783.0,50082.0,0.69805564766527
367,Blue Carbon,22_07,0.0,5593.0,165865.0,121376.0,44489.0,0.7317758417990534
368,Blue Carbon,22_08,0.0,728.0,165865.0,122104.0,43761.0,0.736164953425979
369,Blue Carbon,22_09,0.0,462.0,165865.0,122566.0,43299.0,0.7389503511892201
370,Blue Carbon,22_10,3147440.0,12219.0,3313305.0,134785.0,3178520.0,0.040679925331353436
371,Blue Carbon,22_11,0.0,44281.0,3313305.0,179066.0,3134239.0,0.05404452653770178
372,Blue Carbon,22_12,0.0,17947.0,3313305.0,197013.0,3116292.0,0.05946117245469403
373,Blue Carbon,23_01,0.0,163876.0,3313305.0,360889.0,2952416.0,0.10892115274627599
374,Blue Carbon,23_02,0.0,11823.0,3313305.0,372712.0,2940593.0,0.11248949311940797
375,Blue Carbon,23_03,0.0,377.0,3313305.0,373089.0,2940216.0,0.11260327678858421
376,Construction / Manufacturing,09_11,101350.0,0.0,101350.0,0.0,101350.0,0.0
377,Construction / Manufacturing,09_12,19502.0,0.0,120852.0,0.0,120852.0,0.0
378,Construction / Manufacturing,10_03,55187.0,0.0,176039.0,0.0,176039.0,0.0
379,Construction / Manufacturing,10_05,230709.0,0.0,406748.0,0.0,406748.0,0.0
380,Construction / Manufacturing,10_06,50000.0,0.0,456748.0,0.0,456748.0,0.0
381,Construction / Manufacturing,10_09,130000.0,110000.0,586748.0,110000.0,476748.0,0.18747400928507638
382,Construction / Manufacturing,10_10,0.0,10000.0,586748.0,120000.0,466748.0,0.20451710103826515
383,Construction / Manufacturing,10_11,63154.0,60000.0,649902.0,180000.0,469902.0,0.27696483469815447
384,Construction / Manufacturing,10_12,73000.0,79395.0,722902.0,259395.0,463507.0,0.3588245709653591
385,Construction / Manufacturing,11_01,0.0,63154.0,722902.0,322549.0,400353.0,0.4461863433771106
386,Construction / Manufacturing,11_02,95181.0,138.0,818083.0,322687.0,495396.0,0.3944428621545736
387,Construction / Manufacturing,11_03,37619.0,23500.0,855702.0,346187.0,509515.0,0.40456490694190267
388,Construction / Manufacturing,11_05,15000.0,15820.0,870702.0,362007.0,508695.0,0.41576452104164224
389,Construction / Manufacturing,11_06,235892.0,46890.0,1106594.0,408897.0,697697.0,0.36950950393730675
390,Construction / Manufacturing,11_07,61068.0,22419.0,1167662.0,431316.0,736346.0,0.3693842910020194
391,Construction / Manufacturing,11_09,439000.0,1582.0,1606662.0,432898.0,1173764.0,0.2694393718156028
392,Construction / Manufacturing,11_10,20000.0,2110.0,1626662.0,435008.0,1191654.0,0.26742371801886317
393,Construction / Manufacturing,11_11,502999.0,9294.0,2129661.0,444302.0,1685359.0,0.2086256920702403
394,Construction / Manufacturing,11_12,297289.0,260040.0,2426950.0,704342.0,1722608.0,0.2902169389563032
395,Construction / Manufacturing,12_01,0.0,19996.0,2426950.0,724338.0,1702612.0,0.29845608685799047
396,Construction / Manufacturing,12_02,50000.0,500.0,2476950.0,724838.0,1752112.0,0.2926332788308202
397,Construction / Manufacturing,12_03,0.0,6250.0,2476950.0,731088.0,1745862.0,0.295156543329498
398,Construction / Manufacturing,12_04,219292.0,4334.0,2696242.0,735422.0,1960820.0,0.272758157465094
399,Construction / Manufacturing,12_05,820000.0,150304.0,3516242.0,885726.0,2630516.0,0.2518956317568586
400,Construction / Manufacturing,12_06,272341.0,91132.0,3788583.0,976858.0,2811725.0,0.25784257597101606
401,Construction / Manufacturing,12_07,270958.0,88475.0,4059541.0,1065333.0,2994208.0,0.26242695910695324
402,Construction / Manufacturing,12_08,350000.0,1210.0,4409541.0,1066543.0,3342998.0,0.2418716596580007
403,Construction / Manufacturing,12_09,100000.0,65820.0,4509541.0,1132363.0,3377178.0,0.2511038263095956
404,Construction / Manufacturing,12_10,35000.0,50077.0,4544541.0,1182440.0,3362101.0,0.2601890928038717
405,Construction / Manufacturing,12_11,262198.0,257.0,4806739.0,1182697.0,3624042.0,0.24604976471574597
406,Construction / Manufacturing,12_12,0.0,1000.0,4806739.0,1183697.0,3623042.0,0.24625780596782976
407,Construction / Manufacturing,13_01,0.0,67501.0,4806739.0,1251198.0,3555541.0,0.26030079852473786
408,Construction / Manufacturing,13_02,0.0,1619.0,4806739.0,1252817.0,3553922.0,0.2606376173118615
409,Construction / Manufacturing,13_03,224663.0,1749.0,5031402.0,1254566.0,3776836.0,0.24934719984608664
410,Construction / Manufacturing,13_04,587977.0,105781.0,5619379.0,1360347.0,4259032.0,0.24208137589580628
411,Construction / Manufacturing,13_05,0.0,296571.0,5619379.0,1656918.0,3962461.0,0.2948578481714794
412,Construction / Manufacturing,13_06,0.0,295514.0,5619379.0,1952432.0,3666947.0,0.3474462213707244
413,Construction / Manufacturing,13_07,30043.0,4908.0,5649422.0,1957340.0,3692082.0,0.3464673023187151
414,Construction / Manufacturing,13_08,12500.0,30261.0,5661922.0,1987601.0,3674321.0,0.3510470472747593
415,Construction / Manufacturing,13_09,119655.0,83324.0,5781577.0,2070925.0,3710652.0,0.35819379383860145
416,Construction / Manufacturing,13_10,122000.0,137858.0,5903577.0,2208783.0,3694794.0,0.3741431677777727
417,Construction / Manufacturing,13_11,5034.0,533289.0,5908611.0,2742072.0,3166539.0,0.464080644334176
418,Construction / Manufacturing,13_12,0.0,50873.0,5908611.0,2792945.0,3115666.0,0.4726906205197804
419,Construction / Manufacturing,14_01,0.0,150.0,5908611.0,2793095.0,3115516.0,0.4727160071969537
420,Construction / Manufacturing,14_02,0.0,73.0,5908611.0,2793168.0,3115443.0,0.4727283620465114
421,Construction / Manufacturing,14_03,0.0,75695.0,5908611.0,2868863.0,3039748.0,0.48553932557076446
422,Construction / Manufacturing,14_04,65294.0,13534.0,5973905.0,2882397.0,3091508.0,0.4824979640620331
423,Construction / Manufacturing,14_06,25000.0,92329.0,5998905.0,2974726.0,3024179.0,0.49587816443167543
424,Construction / Manufacturing,14_07,0.0,16510.0,5998905.0,2991236.0,3007669.0,0.49863033336917323
425,Construction / Manufacturing,14_08,0.0,68920.0,5998905.0,3060156.0,2938749.0,0.5101190967351542
426,Construction / Manufacturing,14_09,154875.0,20106.0,6153780.0,3080262.0,3073518.0,0.5005479558905258
427,Construction / Manufacturing,14_10,0.0,40000.0,6153780.0,3120262.0,3033518.0,0.5070480257662769
428,Construction / Manufacturing,14_11,0.0,1.0,6153780.0,3120263.0,3033517.0,0.5070481882680239
429,Construction / Manufacturing,14_12,16000.0,104149.0,6169780.0,3224412.0,2945368.0,0.5226137722900979
430,Construction / Manufacturing,15_01,450000.0,76875.0,6619780.0,3301287.0,3318493.0,0.49870040998341336
431,Construction / Manufacturing,15_02,0.0,489643.0,6619780.0,3790930.0,2828850.0,0.5726670674856265
432,Construction / Manufacturing,15_03,76000.0,20454.0,6695780.0,3811384.0,2884396.0,0.5692218083628793
433,Construction / Manufacturing,15_04,0.0,51406.0,6695780.0,3862790.0,2832990.0,0.5768991812753704
434,Construction / Manufacturing,15_05,545648.0,40291.0,7241428.0,3903081.0,3338347.0,0.5389932759118782
435,Construction / Manufacturing,15_06,105839.0,241961.0,7347267.0,4145042.0,3202225.0,0.5641610683264947
436,Construction / Manufacturing,15_07,0.0,76602.0,7347267.0,4221644.0,3125623.0,0.5745869858819613
437,Construction / Manufacturing,15_08,3224.0,43709.0,7350491.0,4265353.0,3085138.0,0.5802813716797967
438,Construction / Manufacturing,15_09,0.0,10561.0,7350491.0,4275914.0,3074577.0,0.5817181464476319
439,Construction / Manufacturing,15_10,0.0,97731.0,7350491.0,4373645.0,2976846.0,0.5950139929427843
440,Construction / Manufacturing,15_11,0.0,7289.0,7350491.0,4380934.0,2969557.0,0.5960056273791778
441,Construction / Manufacturing,15_12,61416.0,6000.0,7411907.0,4386934.0,3024973.0,0.5918765575445024
442,Construction / Manufacturing,16_01,18000.0,23867.0,7429907.0,4410801.0,3019106.0,0.5936549407684376
443,Construction / Manufacturing,16_02,61818.0,161.0,7491725.0,4410962.0,3080763.0,0.5887778849330428
444,Construction / Manufacturing,16_03,101500.0,2.0,7593225.0,4410964.0,3182261.0,0.5809078487730839
445,Construction / Manufacturing,16_04,145228.0,64195.0,7738453.0,4475159.0,3263294.0,0.5783015028972845
446,Construction / Manufacturing,16_05,20000.0,15335.0,7758453.0,4490494.0,3267959.0,0.5787872917448879
447,Construction / Manufacturing,16_06,0.0,20853.0,7758453.0,4511347.0,3247106.0,0.5814750698367316
448,Construction / Manufacturing,16_07,134292.0,30397.0,7892745.0,4541744.0,3351001.0,0.5754327550174242
449,Construction / Manufacturing,16_08,0.0,105.0,7892745.0,4541849.0,3350896.0,0.5754460583738611
450,Construction / Manufacturing,16_09,0.0,45086.0,7892745.0,4586935.0,3305810.0,0.5811583929292027
451,Construction / Manufacturing,16_10,18329.0,7204.0,7911074.0,4594139.0,3316935.0,0.5807225415916979
452,Construction / Manufacturing,16_11,119960.0,150626.0,8031034.0,4744765.0,3286269.0,0.5908037495545405
453,Construction / Manufacturing,16_12,1519106.0,716937.0,9550140.0,5461702.0,4088438.0,0.5718975847474488
454,Construction / Manufacturing,17_01,15000.0,37829.0,9565140.0,5499531.0,4065609.0,0.5749556200954716
455,Construction / Manufacturing,17_02,127004.0,8994.0,9692144.0,5508525.0,4183619.0,0.5683494797435944
456,Construction / Manufacturing,17_03,0.0,446220.0,9692144.0,5954745.0,3737399.0,0.6143888287256153
457,Construction / Manufacturing,17_04,0.0,64678.0,9692144.0,6019423.0,3672721.0,0.6210620684133459
458,Construction / Manufacturing,17_05,0.0,5057.0,9692144.0,6024480.0,3667664.0,0.6215838311935935
459,Construction / Manufacturing,17_06,237272.0,192887.0,9929416.0,6217367.0,3712049.0,0.6261563620660067
460,Construction / Manufacturing,17_07,125330.0,72447.0,10054746.0,6289814.0,3764932.0,0.6255567271415906
461,Construction / Manufacturing,17_08,216384.0,140846.0,10271130.0,6430660.0,3840470.0,0.6260908001359149
462,Construction / Manufacturing,17_09,0.0,54513.0,10271130.0,6485173.0,3785957.0,0.6313982005874719
463,Construction / Manufacturing,17_10,93000.0,84018.0,10364130.0,6569191.0,3794939.0,0.6338391162596378
464,Construction / Manufacturing,17_11,80000.0,133846.0,10444130.0,6703037.0,3741093.0,0.6417994605582275
465,Construction / Manufacturing,17_12,3431.0,53971.0,10447561.0,6757008.0,3690553.0,0.6467545870275369
466,Construction / Manufacturing,18_01,0.0,514162.0,10447561.0,7271170.0,3176391.0,0.6959681786016851
467,Construction / Manufacturing,18_02,186115.0,770.0,10633676.0,7271940.0,3361736.0,0.6838594668485292
468,Construction / Manufacturing,18_03,16124.0,61503.0,10649800.0,7333443.0,3316357.0,0.6885991286221338
469,Construction / Manufacturing,18_04,44000.0,292864.0,10693800.0,7626307.0,3067493.0,0.7131522003403842
470,Construction / Manufacturing,18_05,3431.0,11857.0,10697231.0,7638164.0,3059067.0,0.7140318835780961
471,Construction / Manufacturing,18_06,0.0,126773.0,10697231.0,7764937.0,2932294.0,0.7258828943677107
472,Construction / Manufacturing,18_07,515135.0,6262.0,11212366.0,7771199.0,3441167.0,0.6930918059578148
473,Construction / Manufacturing,18_08,0.0,405101.0,11212366.0,8176300.0,3036066.0,0.7292216468852337
474,Construction / Manufacturing,18_09,389186.0,540139.0,11601552.0,8716439.0,2885113.0,0.7513166341882535
475,Construction / Manufacturing,18_10,0.0,731396.0,11601552.0,9447835.0,2153717.0,0.8143595787873898
476,Construction / Manufacturing,18_11,130000.0,5142.0,11731552.0,9452977.0,2278575.0,0.8057737799738688
