,Project ID,Type,Name,Location,Standard,Volume,Price,Price Type,Broker,Offer Date,LDC,Notes,Year,Month,Quarter,Vintage
4620,VCS 3279,Cookstoves,IDCOL Improved Cook Stove Program,Bangladesh,VCS,9846,9.5,Offer,CBL,2023-02-23,1.0,,2023,2,1,2020
4621,VCS 2372,Cookstoves,Installation of High Efficiency Wood Burning Cookstoves in Malawi - Project 2,Malawi,VCS-SDG,24582,10.5,Offer,CBL,2023-02-23,1.0,,2023,2,1,2021
4622,VCS 2087,ARR,Chudu Afforestation Project,China,VCS-CCB,5747,6.5,Offer,CBL,2023-02-23,0.0,,2023,2,1,2017
4623,VCS 2082,ARR,Qianbei Afforestation Project,China,VCS,5335,6.5,Offer,CBL,2023-02-23,0.0,,2023,2,1,2016
4624,VCS 674,REDD,Rimba Raya,Indonesia,VCS-CCB-SDG,8447,8.0,Offer,CBL,2023-02-23,0.0,,2023,2,1,2014
4625,VCS 1748,REDD,Southern Cardamom,Cambodia,VCS-CCB-SDG,5000,4.25,Offer,CBL,2023-02-23,1.0,,2023,2,1,2017
4626,GS 5332,Cookstoves,"GS1247 VPA 94 Improved Kitchen Regimes Multi-Country PoA - Dowa Boreholes, Malawi",Malawi,GS-SDG,1484,10.45,Trade,CBL,2023-02-23,1.0,,2023,2,1,2019
4627,GS 5335,Cookstoves,"GS1247 VPA 95 Improved Kitchen Regimes Multi-Country PoA - Dowa Boreholes, Malawi",Malawi,GS-SDG,9800,10.45,Trade,CBL,2023-02-23,1.0,,2023,2,1,2019
4628,GS 5336,Cookstoves,"GS1247 VPA 96 Improved Kitchen Regimes Multi-Country PoA - Dowa Boreholes, Malawi",Malawi,GS-SDG,9800,10.45,Trade,CBL,2023-02-23,1.0,,2023,2,1,2019
4629,GS 5337,Cookstoves,"GS1247 VPA 97 Improved Kitchen Regimes Multi-Country PoA - Dowa Boreholes, Malawi",Malawi,GS-SDG,9800,10.45,Trade,CBL,2023-02-23,1.0,,2023,2,1,2019
4630,GS 5338,Cookstoves,"GS1247 VPA 98 Improved Kitchen Regimes Multi-Country PoA - Dowa Boreholes, Malawi",Malawi,GS-SDG,9800,10.45,Trade,CBL,2023-02-23,1.0,,2023,2,1,2019
4631,GS 5339,Cookstoves,"GS1247 VPA 99 Improved Kitchen Regimes Multi-Country PoA - Dowa Boreholes, Malawi",Malawi,GS-SDG,9800,10.45,Trade,CBL,2023-02-23,1.0,,2023,2,1,2019
4632,GS 5340,Cookstoves,"GS1247 VPA 100 Improved Kitchen Regimes Multi-Country PoA - Dowa Boreholes, Malawi",Malawi,GS-SDG,9800,10.45,Trade,CBL,2023-02-23,1.0,,2023,2,1,2019
4633,GS 5341,Cookstoves,"GS1247 VPA 101 Improved Kitchen Regimes Multi-Country PoA - Dowa Boreholes, Malawi",Malawi,GS-SDG,9716,10.45,Trade,CBL,2023-02-23,1.0,,2023,2,1,2019
4634,VCS 674,REDD,Rimba Raya,Indonesia,VCS-CCB-SDG,50000,8.75,Offer,FIS,2023-02-23,0.0,,2023,2,1,2018
4635,VCS 902,ARR; REDD,Kariba REDD+,Zimbabwe,VCS-CCB,100000,8.75,Offer,FIS,2023-02-23,0.0,,2023,2,1,2018
4636,VCS 1748,REDD,Southern Cardamom,Cambodia,VCS-CCB-SDG,20000,8.75,Offer,FIS,2023-02-23,1.0,,2023,2,1,2019
4637,VCS 2252,REDD,Rio Anapu-Pacaja,Brazil,VCS-CCB,50000,10.5,Offer,FIS,2023-02-23,0.0,,2023,2,1,2020
4638,VCS 1477,ARR; REDD; WRC,Katingan Peatland Restoration and Conservation Project,Indonesia,VCS-CCB,0,4.0,Bid,ICAP,2023-02-23,0.0,,2023,2,1,2017
4639,VCS 2252,REDD,Rio Anapu-Pacaja,Brazil,VCS-CCB,0,4.0,Offer,ICAP,2023-02-23,0.0,,2023,2,1,2017
4640,VCS 1477,ARR; REDD; WRC,Katingan Peatland Restoration and Conservation Project,Indonesia,VCS-CCB,0,9.25,Offer,ICAP,2023-02-23,0.0,,2023,2,1,2019
4641,VCS 1650,REDD,Keo Seima Wildlife Sanctuary,Cambodia,VCS-CCB,0,4.15,Trade,ICAP,2023-02-23,1.0,,2023,2,1,2017
4642,VCS 2361,ARR,Afforesation in cooperation with local landowners for Forestal San Pedro S.A,Paraguay,VCS,0,15.0,Offer,ICAP,2023-02-23,0.0,,2023,2,1,2019
4643,VCS 2087,ARR,Chudu Afforestation Project,China,VCS-CCB,30000,6.05,Offer,Tullets,2023-02-23,0.0,,2023,2,1,2017
4644,VCS 1382,REDD,"The Envira Amazonia Project - A Tropical Forest Conservation Project in Acre, Brazil",Brazil,VCS-CCB,100000,3.5,Offer,Tullets,2023-02-23,0.0,,2023,2,1,2017
4645,VCS 1477,ARR; REDD; WRC,Katingan Peatland Restoration and Conservation Project,Indonesia,VCS-CCB,50000,9.9,Offer,Tullets,2023-02-23,0.0,,2023,2,1,2020
4646,VCS 2070,ARR,Guinan Afforestation Project,China,VCS-CCB,0,9.8,Offer,Tullets,2023-02-23,0.0,,2023,2,1,2020
4647,VCS 1893,Hydro,"18 MW Kemphole Mini Hydel Scheme (KMHS), by International Power Corporation Limited, India",India,VCS,112000,3.3,Offer,Tullets,2023-02-23,0.0,,2023,2,1,2017
4648,VCS 1746,Wind,108 MW Fatanpur Wind Power Project in Madhya Pradesh,India,VCS,114000,3.9,Offer,Tullets,2023-02-23,0.0,,2023,2,1,2019
4649,VCS 1771,Wind,46 MW Mangoli Wind Power Project in Karnataka,India,VCS,26000,3.9,Offer,Tullets,2023-02-23,0.0,,2023,2,1,2019
4650,VCS 713,Hydro,Koyulhisar Hydro Electricity Power Plant,Turkey,VCS,150000,1.6,Offer,Tullets,2023-02-23,0.0,,2023,2,1,2019
4651,VCS 1758,Hydro,Dereli Hydroelectric Power Plant,Turkey,VCS,150000,1.6,Offer,Tullets,2023-02-23,0.0,,2023,2,1,2019
4652,VCS 1041,Wind,Oaxaca IV Wind Energy Project,Mexico,VCS,403000,5.5,Offer,Tullets,2023-02-23,0.0,,2023,2,1,2019
4653,VCS 1042,Wind,Oaxaca III Wind Energy Project,Mexico,VCS,345000,5.5,Offer,Tullets,2023-02-23,0.0,,2023,2,1,2019
4654,VCS 1792,Solar,Ghani solar renewable power project by greenko group,India,VCS-SDG,27000,4.2,Offer,Tullets,2023-02-23,0.0,,2023,2,1,2020
4655,VCS 1867,Wind,Ningxia Xiangshan Wind Farm Project,China,VCS-SDG,100000,2.6,Offer,Tullets,2023-02-23,0.0,,2023,2,1,2019
4656,VCS 1792,Solar,Ghani solar renewable power project by greenko group,India,VCS-SDG,80000,2.6,Offer,Tullets,2023-02-23,0.0,,2023,2,1,2019
4657,VCS 2083,ARR,Liangdu Afforestation Project,China,VCS-CCB,50000,12.0,Offer,Tullets,2023-02-23,0.0,,2023,2,1,2020
4658,VCS 1791,Solar,Pavagada Solar Renewable Power Project by Greenko Group,India,VCS-SDG,125000,4.5,Offer,CBL,2023-02-24,0.0,,2023,2,1,2020
4659,VCS 1115,REDD,JARI/AMAPA REDD+ Project,Brazil,VCS-CCB,1741,5.8,Offer,CBL,2023-02-24,0.0,,2023,2,1,2018
4660,VCS 934,REDD,Mai Ndombe,Congo,VCS-CCB,3000,4.0,Offer,CBL,2023-02-24,1.0,,2023,2,1,2016
4661,VCS 1748,REDD,Southern Cardamom,Cambodia,VCS-CCB-SDG,1300,4.25,Bid,CBL,2023-02-24,1.0,,2023,2,1,2017
4662,VCS 1748,REDD,Southern Cardamom,Cambodia,VCS-CCB-SDG,1300,4.25,Trade,CBL,2023-02-24,1.0,,2023,2,1,2017
4663,VCS 1935,IFM,Hubei Hongshan IFM (Conversion of Logged to Protected Forest) Project,China,VCS-CCB,1000,3.75,Trade,CBL,2023-02-24,0.0,,2023,2,1,2015
4664,VCS 1477,ARR; REDD; WRC,Katingan Peatland Restoration and Conservation Project,Indonesia,VCS-CCB,0,4.0,Offer,ICAP,2023-02-24,0.0,,2023,2,1,2017
4665,VCS 1477,ARR; REDD; WRC,Katingan Peatland Restoration and Conservation Project,Indonesia,VCS-CCB,0,4.75,Offer,ICAP,2023-02-24,0.0,,2023,2,1,2016
4666,VCS 1477,ARR; REDD; WRC,Katingan Peatland Restoration and Conservation Project,Indonesia,VCS-CCB,20000,9.5,Offer,Tullets,2023-02-24,0.0,,2023,2,1,2019
4667,VCS 1382,REDD,"The Envira Amazonia Project - A Tropical Forest Conservation Project in Acre, Brazil",Brazil,VCS-CCB,200,4.75,Trade,CBL,2023-02-27,0.0,,2023,2,1,2017
4668,VCS 2539,REDD,EVERGREEN REDD+ PROJECT,Brazil,VCS,500,7.4,Trade,CBL,2023-02-27,0.0,,2023,2,1,2021
4669,VCS 2083,ARR,Liangdu Afforestation Project,China,VCS-CCB,451,5.9,Offer,CBL,2023-02-27,0.0,,2023,2,1,2017
4670,VCS 2508,REDD,UNITOR REDD+ PROJECT,Brazil,VCS,50000,10.8,Offer,CBL,2023-02-27,0.0,,2023,2,1,2020
4671,VCS 2508,REDD,UNITOR REDD+ PROJECT,Brazil,VCS,40000,10.8,Offer,CBL,2023-02-27,0.0,,2023,2,1,2019
4672,VCS 2252,REDD,Rio Anapu-Pacaja,Brazil,VCS-CCB,200,4.35,Offer,CBL,2023-02-27,0.0,,2023,2,1,2017
4673,VCS 1477,ARR; REDD; WRC,Katingan Peatland Restoration and Conservation Project,Indonesia,VCS-CCB,0,9.3,Offer,ICAP,2023-02-27,0.0,,2023,2,1,2017
4674,VCS 1477,ARR; REDD; WRC,Katingan Peatland Restoration and Conservation Project,Indonesia,VCS-CCB,0,4.7,Offer,ICAP,2023-02-27,0.0,,2023,2,1,2016
4675,VCS 2361,ARR,Afforesation in cooperation with local landowners for Forestal San Pedro S.A,Paraguay,VCS,0,14.4,Offer,ICAP,2023-02-27,0.0,,2023,2,1,2019
4676,VCS 2512,ARR,"Afforestation of Degraded Grasslands in Vichada, Colombia",Colombia,VCS-CCB,0,16.0,Offer,ICAP,2023-02-27,0.0,,2023,2,1,2020
4677,VCS 1112,REDD,The Russas Project,Brazil,VCS-CCB,70000,5.0,Offer,Tullets,2023-02-27,0.0,,2023,2,1,2017
4678,VCS 1566,REDD,REDD+ Project Resguardo Indigena Unificado Selva de Mataven,Colombia,VCS-CCB,0,9.5,Offer,Tullets,2023-02-27,0.0,,2023,2,1,2018
4679,VCS 2293,REDD,NIHT Topaiyo REDD+,Papua New Guinea,VCS-CCB,45000,4.0,Offer,Tullets,2023-02-27,0.0,,2023,2,1,2017
4680,VCS 1477,ARR; REDD; WRC,Katingan Peatland Restoration and Conservation Project,Indonesia,VCS-CCB,50000,9.85,Offer,Tullets,2023-02-27,0.0,,2023,2,1,2020
4681,VCS 1867,Wind,Ningxia Xiangshan Wind Farm Project,China,VCS-SDG,100000,2.9,Offer,Tullets,2023-02-27,0.0,,2023,2,1,2019
4682,VCS 1792,Solar,Ghani solar renewable power project by greenko group,India,VCS-SDG,80000,2.9,Offer,Tullets,2023-02-27,0.0,,2023,2,1,2019
4683,GS 11335,Biogas,Shuangbaotai Animal Manure Management System GHG Mitigation Project in Guangdong Province,China,GS-SDG,0,4.75,Offer,Tullets,2023-02-27,0.0,,2023,2,1,2021
4684,GS 11336,Biogas,Shuangbaotai Animal Manure Management System GHG Mitigation Project in Guanxi Province,China,GS-SDG,0,4.75,Offer,Tullets,2023-02-27,0.0,,2023,2,1,2021
4685,VCS 371,Hydro,Guangdong Lankou 26MW Hydro Power Project,China,VCS,9394,1.86,Offer,CBL,2023-02-28,0.0,,2023,2,1,2017
4686,VCS 371,Hydro,Guangdong Lankou 26MW Hydro Power Project,China,VCS,10000,1.3,Offer,CBL,2023-02-28,0.0,,2023,2,1,2012
4687,VCS 656,Hydro,Guizhou Qingshuihe Gelbridge Hydropower Project,China,VCS,11500,1.9,Offer,CBL,2023-02-28,0.0,,2023,2,1,2018
4688,VCS 656,Hydro,Guizhou Qingshuihe Gelbridge Hydropower Project,China,VCS,10000,1.94,Offer,CBL,2023-02-28,0.0,,2023,2,1,2018
4689,VCS 656,Hydro,Guizhou Qingshuihe Gelbridge Hydropower Project,China,VCS,10000,1.92,Offer,CBL,2023-02-28,0.0,,2023,2,1,2018
4690,VCS 981,REDD,Pacajai REDD+,Brazil,VCS-CCB,1600,8.0,Bid,CBL,2023-02-28,0.0,,2023,2,1,2014
4691,VCS 981,REDD,Pacajai REDD+,Brazil,VCS-CCB,30832,8.0,Offer,CBL,2023-02-28,0.0,,2023,2,1,2014
4692,VCS 2252,REDD,Rio Anapu-Pacaja,Brazil,VCS-CCB,22304,9.0,Offer,CBL,2023-02-28,0.0,,2023,2,1,2018
4693,VCS 1477,ARR; REDD; WRC,Katingan Peatland Restoration and Conservation Project,Indonesia,VCS-CCB,100,10.5,Bid,CBL,2023-02-28,0.0,,2023,2,1,2018
4694,VCS 1522,Run of river,Soubre Hydropower Project,Ivory Coast,VCS-SDG,5750,6.5,Offer,CBL,2023-02-28,0.0,,2023,2,1,2018
4695,VCS 98,Hydro,Pamir I Hydropower Generation,Tajikistan,VCS,19763,6.15,Offer,CBL,2023-02-28,0.0,,2023,2,1,2014
4697,VCS 173,Run of river,Vishnuprayag Hydro-electric Project,India,VCS,16900,2.65,Offer,CBL,2023-02-28,0.0,,2023,2,1,2015
4698,VCS 902,ARR; REDD,Kariba REDD+,Zimbabwe,VCS-CCB,10000,10.0,Offer,CBL,2023-02-28,0.0,,2023,2,1,2018
4699,VCS 1382,REDD,"The Envira Amazonia Project - A Tropical Forest Conservation Project in Acre, Brazil",Brazil,VCS-CCB,10000,10.5,Offer,CBL,2023-02-28,0.0,,2023,2,1,2018
4700,VCS 292,Wind,"150 MW Grid Connected Wind Power Based Electricity Generation Project in Gujarat, India",India,VCS,9000,3.75,Offer,CBL,2023-02-28,0.0,,2023,2,1,2016
4701,VCS 808,Cookstoves,VPA 49 Improved Kitchen Regimes: Kaliro Safe Water Project,Uganda,VCS,10000,2.5,Offer,CBL,2023-02-28,1.0,,2023,2,1,2016
4702,GS 7553,Solar,42 MWp Bundled Solar Photovolatic Power project in Indonesia,Indonesia,GS-SDG,5000,7.2,Trade,CBL,2023-02-28,0.0,,2023,2,1,2019
4703,VCS 1477,ARR; REDD; WRC,Katingan Peatland Restoration and Conservation Project,Indonesia,VCS-CCB,100000,10.0,Trade,CBL,2023-02-28,0.0,,2023,2,1,2020
4704,VCS 1477,ARR; REDD; WRC,Katingan Peatland Restoration and Conservation Project,Indonesia,VCS-CCB,100000,9.25,Trade,CBL,2023-02-28,0.0,,2023,2,1,2020
4705,VCS 1477,ARR; REDD; WRC,Katingan Peatland Restoration and Conservation Project,Indonesia,VCS-CCB,100,10.5,Trade,CBL,2023-02-28,0.0,,2023,2,1,2018
4706,VCS 981,REDD,Pacajai REDD+,Brazil,VCS-CCB,1600,8.0,Trade,CBL,2023-02-28,0.0,,2023,2,1,2014
4707,VCS 1477,ARR; REDD; WRC,Katingan Peatland Restoration and Conservation Project,Indonesia,VCS-CCB,0,9.3,Offer,ICAP,2023-02-28,0.0,,2023,2,1,2019
4708,VCS 1382,REDD,"The Envira Amazonia Project - A Tropical Forest Conservation Project in Acre, Brazil",Brazil,VCS-CCB,114000,3.0,Offer,Tullets,2023-02-28,0.0,,2023,2,1,2014
4709,VCS 1477,ARR; REDD; WRC,Katingan Peatland Restoration and Conservation Project,Indonesia,VCS-CCB,50000,8.75,Trade,Tullets,2023-02-28,0.0,,2023,2,1,2019
4710,VCS 535,Run of river,78 MW AKOCAK Hydroelectric Power Plant,Turkey,VCS,3000,1.5,Offer,CBL,2023-03-01,0.0,,2023,3,1,2017
4711,VCS 1748,REDD,Southern Cardamom,Cambodia,VCS-CCB-SDG,10200,4.25,Offer,CBL,2023-03-01,1.0,,2023,3,1,2017
4712,VCS 934,REDD,Mai Ndombe,Congo,VCS-CCB,8000,4.0,Offer,CBL,2023-03-01,1.0,,2023,3,1,2016
4713,VCS 1186,Biomass,Vinales Biomass Power Plant,Chile,VCS,32000,3.1,Offer,FIS,2023-03-01,0.0,,2023,3,1,2015
4714,VCS 2252,REDD,Rio Anapu-Pacaja,Brazil,VCS-CCB,7000,4.0,Offer,FIS,2023-03-01,0.0,,2023,3,1,2017
4715,VCS 1899,ARR; WRC,Sumatra Merang Peatland Project,Indonesia,VCS-CCB,25000,12.15,Trade,ICAP,2023-03-01,0.0,,2023,3,1,2019
4716,VCS 292,Wind,"150 MW Grid Connected Wind Power Based Electricity Generation Project in Gujarat, India",India,VCS,0,2.75,Offer,ICAP,2023-03-01,0.0,,2023,3,1,2018
4717,VCS 1935,IFM,Hubei Hongshan IFM (Conversion of Logged to Protected Forest) Project,China,VCS-CCB,0,8.5,Offer,ICAP,2023-03-01,0.0,,2023,3,1,2020
4718,VCS 2082,ARR,Qianbei Afforestation Project,China,VCS,0,13.0,Offer,ICAP,2023-03-01,0.0,,2023,3,1,2021
4719,VCS 2512,ARR,"Afforestation of Degraded Grasslands in Vichada, Colombia",Colombia,VCS-CCB,0,15.9,Offer,ICAP,2023-03-01,0.0,,2023,3,1,2020
4720,VCS 2361,ARR,Afforesation in cooperation with local landowners for Forestal San Pedro S.A,Paraguay,VCS,0,14.25,Offer,ICAP,2023-03-01,0.0,,2023,3,1,2019
4721,VCS 2556,ARR,Southern Paraguay Sustainable Afforestation Project,Paraguay,VCS,0,14.25,Offer,ICAP,2023-03-01,0.0,,2023,3,1,2019
4722,VCS 1477,ARR; REDD; WRC,Katingan Peatland Restoration and Conservation Project,Indonesia,VCS-CCB,50000,8.5,Bid,Tullets,2023-03-01,0.0,,2023,3,1,2020
4723,VCS 1382,REDD,"The Envira Amazonia Project - A Tropical Forest Conservation Project in Acre, Brazil",Brazil,VCS-CCB,0,3.0,Offer,Tullets,2023-03-01,0.0,,2023,3,1,2014
4724,VCS 2512,ARR,"Afforestation of Degraded Grasslands in Vichada, Colombia",Colombia,VCS-CCB,0,17.35,Offer,Tullets,2023-03-01,0.0,,2023,3,1,2020
4725,VCS 1867,Wind,Ningxia Xiangshan Wind Farm Project,China,VCS-SDG,100000,2.9,Offer,Tullets,2023-03-01,0.0,,2023,3,1,2019
4726,VCS 1792,Solar,Ghani solar renewable power project by greenko group,India,VCS-SDG,80000,2.9,Offer,Tullets,2023-03-01,0.0,,2023,3,1,2019
4727,VCS 2083,ARR,Liangdu Afforestation Project,China,VCS-CCB,50000,12.0,Offer,Tullets,2023-03-01,0.0,,2023,3,1,2020
4728,VCS 1566,REDD,REDD+ Project Resguardo Indigena Unificado Selva de Mataven,Colombia,VCS-CCB,10000,6.75,Offer,CBL,2023-03-02,0.0,,2023,3,1,2016
4729,VCS 1748,REDD,Southern Cardamom,Cambodia,VCS-CCB-SDG,7700,12.5,Offer,CBL,2023-03-02,1.0,,2023,3,1,2019
4730,VCS 1904,Wind,Tamil Nadu,India,VCS-SDG,6000,4.25,Offer,CBL,2023-03-02,0.0,,2023,3,1,2019
4731,VCS 1115,REDD,JARI/AMAPA REDD+ Project,Brazil,VCS-CCB,1741,5.5,Offer,CBL,2023-03-02,0.0,,2023,3,1,2018
4732,VCS 1218,REDD,Evio Kuinai Ese'Eje Cuana,Peru,VCS-CCB,5000,7.7,Offer,CBL,2023-03-02,0.0,,2023,3,1,2015
4733,VCS 981,REDD,Pacajai REDD+,Brazil,VCS-CCB,75491,7.7,Offer,CBL,2023-03-02,0.0,,2023,3,1,2017
4734,VCS 934,REDD,Mai Ndombe,Congo,VCS-CCB,25625,6.85,Offer,CBL,2023-03-02,1.0,,2023,3,1,2016
4735,VCS 1162,REDD,Jiangxi Province Le'an County Forest Farm Carbon Sink Project,China,VCS,9000,6.4,Offer,CBL,2023-03-02,0.0,,2023,3,1,2016
4736,VCS 1953,REDD,Floresa Verde (ARC) REDD+ Project,Brazil,VCS-CCB,31000,7.95,Offer,CBL,2023-03-02,0.0,,2023,3,1,2017
4737,VCS 1748,REDD,Southern Cardamom,Cambodia,VCS-CCB-SDG,25000,7.75,Offer,CBL,2023-03-02,1.0,,2023,3,1,2016
4738,VCS 985,REDD,Cordillera Azul National Park REDD Project,Peru,VCS-CCB,20000,5.5,Offer,CBL,2023-03-02,0.0,,2023,3,1,2013
4739,VCS 1289,Wind,Talas de Maciel II Wind Farm,Uruguay,VCS,3292,3.1,Bid,CBL,2023-03-02,0.0,,2023,3,1,2018
4740,VCS 1289,Wind,Talas de Maciel II Wind Farm,Uruguay,VCS,3292,3.1,Trade,CBL,2023-03-02,0.0,,2023,3,1,2018
4741,VCS 2828,Cookstoves,Improved Cooking Stove Programme in Burundi,Burundi,VCS,1000,8.8,Trade,CBL,2023-03-02,1.0,,2023,3,1,2021
4742,VCS 1477,ARR; REDD; WRC,Katingan Peatland Restoration and Conservation Project,Indonesia,VCS-CCB,25000,4.25,Trade,CBL,2023-03-02,0.0,,2023,3,1,2015
4743,VCS 981,REDD,Pacajai REDD+,Brazil,VCS-CCB,100000,3.5,Offer,FIS,2023-03-02,0.0,,2023,3,1,2017
4744,VCS 1477,ARR; REDD; WRC,Katingan Peatland Restoration and Conservation Project,Indonesia,VCS-CCB,19000,10.5,Offer,CBL,2023-03-03,0.0,,2023,3,1,2018
4745,VCS 733,Biomass,Biomass Based Steam Generation Project by Gujarat Ambuja Exports Ltd.,India,VCS,30762,2.55,Offer,CBL,2023-03-03,0.0,,2023,3,1,2014
4746,VCS 733,Biomass,Biomass Based Steam Generation Project by Gujarat Ambuja Exports Ltd.,India,VCS,1531,2.55,Offer,CBL,2023-03-03,0.0,,2023,3,1,2017
4747,VCS 733,Biomass,Biomass Based Steam Generation Project by Gujarat Ambuja Exports Ltd.,India,VCS,15663,2.55,Offer,CBL,2023-03-03,0.0,,2023,3,1,2015
4748,VCS 733,Biomass,Biomass Based Steam Generation Project by Gujarat Ambuja Exports Ltd.,India,VCS,4932,2.55,Offer,CBL,2023-03-03,0.0,,2023,3,1,2016
4749,VCS 536,Hydro,Uluabat Hydroelectric Power Plant,Turkey,VCS,49428,1.95,Offer,CBL,2023-03-03,0.0,,2023,3,1,2016
4750,VCS 173,Run of river,Vishnuprayag Hydro-electric Project,India,VCS,150000,1.85,Offer,CBL,2023-03-03,0.0,,2023,3,1,2015
4751,VCS 2083,ARR,Liangdu Afforestation Project,China,VCS-CCB,1000,7.5,Offer,CBL,2023-03-03,0.0,,2023,3,1,2017
4752,VCS 1566,REDD,REDD+ Project Resguardo Indigena Unificado Selva de Mataven,Colombia,VCS-CCB,20000,13.0,Offer,CBL,2023-03-03,0.0,,2023,3,1,2019
4753,VCS 1899,ARR; WRC,Sumatra Merang Peatland Project,Indonesia,VCS-CCB,0,12.0,Bid,ICAP,2023-03-03,0.0,,2023,3,1,2019
4754,VCS 1935,IFM,Hubei Hongshan IFM (Conversion of Logged to Protected Forest) Project,China,VCS-CCB,0,6.4,Offer,ICAP,2023-03-03,0.0,,2023,3,1,2017
4755,VCS 674,REDD,Rimba Raya,Indonesia,VCS-CCB-SDG,0,12.5,Offer,ICAP,2023-03-03,0.0,,2023,3,1,2018
4756,VCS 875,REDD,FLORESTAL SANTA MARIA PROJECT,Brazil,VCS,0,5.0,Offer,ICAP,2023-03-03,0.0,,2023,3,1,2018
4757,VCS 1477,ARR; REDD; WRC,Katingan Peatland Restoration and Conservation Project,Indonesia,VCS-CCB,0,9.25,Offer,Tullets,2023-03-03,0.0,,2023,3,1,2019
4758,VCS 1650,REDD,Keo Seima Wildlife Sanctuary,Cambodia,VCS-CCB,100000,9.25,Offer,Tullets,2023-03-03,1.0,,2023,3,1,2018
4759,VCS 2252,REDD,Rio Anapu-Pacaja,Brazil,VCS-CCB,0,3.5,Offer,Tullets,2023-03-03,0.0,,2023,3,1,2016
4760,VCS 1382,REDD,"The Envira Amazonia Project - A Tropical Forest Conservation Project in Acre, Brazil",Brazil,VCS-CCB,0,3.5,Offer,Tullets,2023-03-03,0.0,,2023,3,1,2016
4761,VCS 934,REDD,Mai Ndombe,Congo,VCS-CCB,0,3.5,Offer,Tullets,2023-03-03,1.0,,2023,3,1,2016
4762,VCS 2070,ARR,Guinan Afforestation Project,China,VCS-CCB,0,9.8,Offer,Tullets,2023-03-03,0.0,,2023,3,1,2020
4763,VCS 1753,Solar,Bundled Solar Photovoltaic Project by ACME,India,VCS,200000,3.0,Offer,Tullets,2023-03-03,0.0,,2023,3,1,2019
4764,VCS 1746,Wind,108 MW Fatanpur Wind Power Project in Madhya Pradesh,India,VCS,114000,3.9,Offer,Tullets,2023-03-03,0.0,,2023,3,1,2019
4765,VCS 1771,Wind,46 MW Mangoli Wind Power Project in Karnataka,India,VCS,26000,3.9,Offer,Tullets,2023-03-03,0.0,,2023,3,1,2019
4766,VCS 1792,Solar,Ghani solar renewable power project by greenko group,India,VCS-SDG,27000,4.2,Offer,Tullets,2023-03-03,0.0,,2023,3,1,2020
4767,VCS 1893,Hydro,"18 MW Kemphole Mini Hydel Scheme (KMHS), by International Power Corporation Limited, India",India,VCS,112000,3.3,Offer,Tullets,2023-03-03,0.0,,2023,3,1,2017
4768,VCS 1041,Wind,Oaxaca IV Wind Energy Project,Mexico,VCS,403000,5.5,Offer,Tullets,2023-03-03,0.0,,2023,3,1,2019
4769,VCS 1042,Wind,Oaxaca III Wind Energy Project,Mexico,VCS,345000,5.5,Offer,Tullets,2023-03-03,0.0,,2023,3,1,2019
4770,VCS 713,Hydro,Koyulhisar Hydro Electricity Power Plant,Turkey,VCS,150000,1.6,Offer,Tullets,2023-03-03,0.0,,2023,3,1,2019
4771,VCS 762,Hydro,"Grid Connected Electricity Generation from Renewable Sources: Uzuncayir 82.0 MW Hydroelectric Power Plant Project, Turkey",Turkey,VCS,150000,1.6,Offer,Tullets,2023-03-03,0.0,,2023,3,1,2019
4772,VCS 1758,Hydro,Dereli Hydroelectric Power Plant,Turkey,VCS,150000,1.6,Offer,Tullets,2023-03-03,0.0,,2023,3,1,2019
4773,VCS 2473,Cookstoves,Installation of high efficient cookstoves by enking international,India,VCS,25000,7.9,Offer,Tullets,2023-03-03,0.0,,2023,3,1,2019
4774,VCS 2483,REDD,PNG Communities Best REDD - Tavolo Project,Papua New Guinea,VCS-CCB,130000,3.75,Offer,Tullets,2023-03-03,0.0,,2023,3,1,2017
4775,GS 11558,Wind,Yandun 8C Wind Farm Project,China,GS-SDG,0,3.75,Offer,Tullets,2023-03-03,0.0,,2023,3,1,2020
4776,VCS 1115,REDD,JARI/AMAPA REDD+ Project,Brazil,VCS-CCB,1741,5.25,Offer,CBL,2023-03-06,0.0,,2023,3,1,2018
4777,GS 2483,Wind,Emercon Wind Farm (Hindustan) Ltd in Rajasthan,India,GS-SDG,9935,3.6,Offer,CBL,2023-03-06,0.0,,2023,3,1,2020
4778,GS 2483,Wind,Emercon Wind Farm (Hindustan) Ltd in Rajasthan,India,GS-SDG,62397,3.6,Offer,CBL,2023-03-06,0.0,,2023,3,1,2019
4779,GS 7312,Cookstoves,Promoting improved cooking practices in nigeria,Nigeria,GS-SDG,500,10.5,Bid,CBL,2023-03-07,0.0,,2023,3,1,2020
4780,VCS 1115,REDD,JARI/AMAPA REDD+ Project,Brazil,VCS-CCB,1741,5.35,Offer,CBL,2023-03-07,0.0,,2023,3,1,2018
4781,VCS 1748,REDD,Southern Cardamom,Cambodia,VCS-CCB-SDG,5200,4.0,Offer,CBL,2023-03-07,1.0,,2023,3,1,2017
4782,VCS 934,REDD,Mai Ndombe,Congo,VCS-CCB,8000,3.75,Offer,CBL,2023-03-07,1.0,,2023,3,1,2016
4783,VCS 2828,Cookstoves,Improved Cooking Stove Programme in Burundi,Burundi,VCS,10000,9.15,Offer,CBL,2023-03-07,1.0,,2023,3,1,2022
